0	0.169925	0.049459	0.001521
1	0.005375	0.004082	0.000890
2	0.001545	0.004479	0.000415
3	0.010558	0.003776	0.000685
4	0.001209	0.006151	0.000613
5	0.005886	0.004606	0.000697
6	0.000944	0.004864	0.000986
7	0.009434	0.004070	0.000938
8	0.001389	0.002567	0.000956
9	0.005333	0.003932	0.000661
10	0.001082	0.004702	0.000559
11	0.010378	0.004173	0.000469
12	0.000535	0.003740	0.000523
13	0.006301	0.003511	0.000685
14	0.000860	0.004389	0.000517
15	0.010023	0.005525	0.000649
16	0.001684	0.004708	0.000812
17	0.002988	0.004137	0.000679
18	0.004455	0.004503	0.000595
19	0.001984	0.004010	0.000493
20	0.008892	0.003848	0.000535
21	0.002682	0.004305	0.000409
22	0.001990	0.004287	0.000469
23	0.004756	0.002772	0.000806
24	0.001509	0.002994	0.000830
25	0.008646	0.004672	0.000824
26	0.002357	0.003638	0.000728
27	0.002152	0.004720	0.001154
28	0.004774	0.005014	0.001118
29	0.001635	0.003776	0.000806
30	0.008604	0.002976	0.000884
31	0.002597	0.004161	0.001112
32	0.002339	0.005237	0.000679
33	0.004966	0.003313	0.000782
34	0.001154	0.002724	0.000902
35	0.009446	0.004119	0.000848
36	0.001521	0.005568	0.000740
37	0.005375	0.003349	0.000715
38	0.001275	0.002784	0.000878
39	0.009127	0.003962	0.001221
40	0.001172	0.005501	0.001383
41	0.004359	0.003253	0.001828
42	0.000998	0.002958	0.001810
43	0.004479	0.004203	0.001257
44	0.002165	0.005940	0.001677
45	0.007708	0.003337	0.001437
46	0.004521	0.003247	0.001647
47	0.001792	0.004714	0.001690
48	0.004858	0.006259	0.001503
49	0.002279	0.003674	0.001996
50	0.007552	0.002639	0.002158
51	0.004563	0.001563	0.001744
52	0.001714	0.005147	0.001894
53	0.004996	0.006019	0.002381
54	0.002177	0.004233	0.002357
55	0.007401	0.002231	0.001822
56	0.004383	0.001575	0.002537
57	0.001641	0.005153	0.002627
58	0.004425	0.005862	0.002952
59	0.002134	0.003710	0.002627
60	0.007017	0.002561	0.002609
61	0.004461	0.001617	0.002453
62	0.002038	0.005087	0.003638
63	0.003800	0.005586	0.002002
64	0.002633	0.004287	0.003247
65	0.005904	0.002483	0.002447
66	0.005171	0.001497	0.002820
67	0.001317	0.004179	0.002591
68	0.005766	0.006163	0.003120
69	0.000722	0.004076	0.002796
70	0.009133	0.003127	0.004203
71	0.001876	0.004485	0.002243
72	0.004497	0.006469	0.003716
73	0.001978	0.004167	0.004167
74	0.005153	0.003120	0.001491
75	0.004275	0.001028	0.004437
76	0.002195	0.001154	0.002369
77	0.005544	0.003469	0.001792
78	0.001828	0.007263	0.004690
79	0.007882	0.003998	0.001509
80	0.002375	0.003373	0.004191
81	0.004131	0.001437	0.002964
82	0.002682	0.003223	0.001966
83	0.005237	0.008147	0.005483
84	0.005057	0.003998	0.001323
85	0.001094	0.003716	0.004876
86	0.006139	0.001611	0.003211
87	0.000956	0.003199	0.001461
88	0.009055	0.007335	0.005604
89	0.001082	0.004401	0.003175
90	0.005694	0.003650	0.000770
91	0.001479	0.001491	0.006487
92	0.007227	0.002784	0.002399
93	0.003211	0.007197	0.001960
94	0.003680	0.004600	0.003505
95	0.003638	0.003824	0.005604
96	0.006043	0.001545	0.002158
97	0.003457	0.002369	0.000685
98	0.003890	0.006602	0.006061
99	0.005790	0.004780	0.002856
100	0.002844	0.003788	0.002459
101	0.004197	0.001407	0.003193
102	0.005141	0.002110	0.006265
103	0.003042	0.006794	0.002002
104	0.004191	0.004371	0.002405
105	0.005123	0.004371	0.003205
106	0.003175	0.002351	0.006145
107	0.004058	0.006133	0.002375
108	0.004846	0.004119	0.002273
109	0.003018	0.004101	0.003337
110	0.004834	0.001521	0.006650
111	0.002814	0.002062	0.002573
112	0.006031	0.005574	0.002567
113	0.001948	0.004449	0.003229
114	0.006506	0.004251	0.006644
115	0.001184	0.001996	0.003054
116	0.006421	0.005586	0.002134
117	0.001479	0.005099	0.003890
118	0.005826	0.004618	0.006608
119	0.001912	0.001521	0.002712
120	0.004149	0.002050	0.001184
121	0.002243	0.005213	0.004828
122	0.003710	0.004858	0.005038
123	0.001960	0.004630	0.006151
124	0.002573	0.002285	0.000866
125	0.002399	0.004942	0.001677
126	0.001888	0.004702	0.004582
127	0.002333	0.004089	0.004888
128	0.001912	0.002020	0.006139
129	0.002351	0.004918	0.000788
130	0.001684	0.004419	0.002008
131	0.001738	0.003872	0.004660
132	0.002255	0.004972	0.004942
133	0.001323	0.003662	0.006975
134	0.002375	0.003668	0.000776
135	0.001419	0.004948	0.002074
136	0.002158	0.003902	0.004762
137	0.001154	0.003439	0.004660
138	0.002044	0.004576	0.007053
139	0.000938	0.004293	0.001028
140	0.001527	0.003265	0.003674
141	0.001341	0.003680	0.003163
142	0.001263	0.003902	0.008736
143	0.001154	0.003601	0.003229
144	0.001425	0.003241	0.000818
145	0.001335	0.003782	0.004515
146	0.001196	0.004750	0.007131
147	0.001732	0.003740	0.003644
148	0.000914	0.003656	0.003860
149	0.002110	0.002411	0.001455
150	0.000950	0.003577	0.001629
151	0.002122	0.004040	0.005008
152	0.000962	0.003824	0.005538
153	0.002291	0.003722	0.006415
154	0.000968	0.003517	0.001016
155	0.002652	0.003608	0.002177
156	0.001100	0.003403	0.005153
157	0.002549	0.003397	0.005814
158	0.001365	0.003577	0.006644
159	0.002477	0.003367	0.001100
160	0.001575	0.003553	0.002177
161	0.002724	0.003337	0.005471
162	0.001347	0.003800	0.005225
163	0.002513	0.003078	0.007029
164	0.001798	0.003553	0.001317
165	0.002579	0.003535	0.001912
166	0.001906	0.003878	0.005471
167	0.002098	0.002946	0.004738
168	0.002285	0.003060	0.007311
169	0.002044	0.003000	0.001190
170	0.002249	0.003169	0.001924
171	0.002279	0.002802	0.005465
172	0.002297	0.002658	0.004347
173	0.002062	0.003108	0.006866
174	0.002273	0.003139	0.001641
175	0.002092	0.003139	0.002549
176	0.002309	0.002688	0.004570
177	0.002405	0.002946	0.008057
178	0.002465	0.003030	0.002766
179	0.002255	0.003072	0.001088
180	0.002128	0.003373	0.006301
181	0.002165	0.003463	0.004179
182	0.002158	0.003355	0.006163
183	0.002050	0.003193	0.001822
184	0.002158	0.003511	0.003042
185	0.002327	0.003403	0.005375
186	0.002056	0.003313	0.007750
187	0.002453	0.003259	0.002555
188	0.002231	0.002976	0.002171
189	0.002339	0.003060	0.006878
190	0.002856	0.003096	0.004419
191	0.002453	0.003451	0.006283
192	0.002249	0.002988	0.002459
193	0.002213	0.002928	0.003223
194	0.002621	0.002910	0.005574
195	0.002267	0.003187	0.007329
196	0.003000	0.003157	0.003493
197	0.002621	0.003145	0.002796
198	0.002736	0.003114	0.005880
199	0.002615	0.003223	0.008117
200	0.003036	0.003583	0.003872
201	0.003108	0.003902	0.002128
202	0.002862	0.003409	0.008225
203	0.002597	0.003355	0.006638
204	0.003247	0.003379	0.003307
205	0.002820	0.003493	0.007185
206	0.002904	0.003595	0.006987
207	0.002820	0.003427	0.004299
208	0.003397	0.003481	0.007654
209	0.002982	0.003571	0.006956
210	0.003175	0.003674	0.005267
211	0.003120	0.003608	0.008658
212	0.003139	0.003409	0.007167
213	0.003000	0.003349	0.006554
214	0.003367	0.003096	0.009187
215	0.003361	0.003373	0.007011
216	0.002952	0.003445	0.008604
217	0.003668	0.003157	0.007804
218	0.003439	0.003451	0.007185
219	0.003644	0.003674	0.010275
220	0.003920	0.003662	0.006596
221	0.004377	0.003517	0.009145
222	0.003475	0.003409	0.008087
223	0.004293	0.003157	0.009674
224	0.003614	0.002706	0.008905
225	0.004022	0.003199	0.009975
226	0.003728	0.003102	0.009458
227	0.004636	0.003439	0.010372
228	0.004064	0.003547	0.008790
229	0.004461	0.003794	0.011514
230	0.004095	0.003812	0.010071
231	0.004251	0.003367	0.010426
232	0.004221	0.003373	0.010017
233	0.004101	0.003457	0.009271
234	0.004101	0.003896	0.010516
235	0.003469	0.003782	0.007985
236	0.003698	0.003583	0.009331
237	0.003361	0.003974	0.008297
238	0.004064	0.003866	0.007618
239	0.003427	0.003686	0.006277
240	0.003764	0.003565	0.006109
241	0.003090	0.003361	0.005231
242	0.002880	0.003800	0.004696
243	0.002970	0.004010	0.004563
244	0.002231	0.003307	0.004239
245	0.002423	0.003692	0.003806
246	0.001852	0.003433	0.003776
247	0.002207	0.003614	0.003187
248	0.001557	0.003752	0.003529
249	0.002122	0.003776	0.003668
250	0.001690	0.004137	0.004125
251	0.001395	0.003938	0.003884
252	0.001473	0.003686	0.003481
253	0.001166	0.003800	0.004004
254	0.001509	0.003638	0.003866
255	0.003668	0.001479	0.018921
