0	0.003968	0.000000	0.000000
1	0.000776	0.000006	0.000006
2	0.001311	0.000000	0.000006
3	0.002658	0.000036	0.000030
4	0.003710	0.000120	0.000150
5	0.005453	0.000343	0.000463
6	0.006632	0.000469	0.000974
7	0.006764	0.000842	0.001804
8	0.008243	0.001473	0.002267
9	0.008616	0.002152	0.002579
10	0.009121	0.002465	0.002549
11	0.008502	0.002904	0.002008
12	0.007997	0.002639	0.002393
13	0.008075	0.002742	0.002868
14	0.006451	0.003163	0.003547
15	0.005712	0.004311	0.003157
16	0.004924	0.003782	0.003806
17	0.004365	0.003704	0.005435
18	0.003998	0.004335	0.006614
19	0.004034	0.004666	0.006926
20	0.003710	0.004738	0.007726
21	0.003511	0.004275	0.008021
22	0.003662	0.004317	0.010185
23	0.003710	0.005038	0.011448
24	0.006235	0.007594	0.014075
25	0.008490	0.012698	0.019865
26	0.012747	0.021904	0.022721
27	0.015494	0.022361	0.019426
28	0.017737	0.024567	0.021194
29	0.020605	0.024194	0.027808
30	0.026004	0.031241	0.024615
31	0.027002	0.037181	0.019144
32	0.025691	0.032017	0.021639
33	0.027682	0.036195	0.016919
34	0.033490	0.050054	0.025589
35	0.040055	0.037933	0.034548
36	0.047282	0.028914	0.024266
37	0.047517	0.025403	0.014562
38	0.045984	0.023906	0.012692
39	0.044018	0.019252	0.014274
40	0.047342	0.020617	0.015260
41	0.034115	0.023665	0.017629
42	0.028235	0.022577	0.016793
43	0.029239	0.018494	0.015284
44	0.022691	0.018128	0.015813
45	0.017809	0.018651	0.013618
46	0.014190	0.018116	0.013041
47	0.013035	0.016961	0.013564
48	0.011328	0.014039	0.014196
49	0.011448	0.012127	0.011249
50	0.012734	0.011129	0.010311
51	0.013931	0.009091	0.009656
52	0.011003	0.008327	0.009740
53	0.010029	0.008177	0.010113
54	0.009109	0.006842	0.010762
55	0.007720	0.005706	0.011875
56	0.008027	0.005051	0.010540
57	0.006500	0.004696	0.008706
58	0.005285	0.004551	0.007828
59	0.004942	0.003211	0.006572
60	0.004010	0.003241	0.006379
61	0.003331	0.003253	0.005760
62	0.003313	0.003187	0.004966
63	0.003114	0.002940	0.004052
64	0.002904	0.002658	0.003836
65	0.002615	0.002531	0.003541
66	0.002201	0.002447	0.003307
67	0.001876	0.002056	0.002922
68	0.001629	0.001918	0.002579
69	0.001708	0.001984	0.002489
70	0.001780	0.001792	0.002549
71	0.001599	0.001599	0.002285
72	0.001816	0.001581	0.002189
73	0.001677	0.001431	0.002213
74	0.001521	0.001287	0.002056
75	0.001311	0.001419	0.001990
76	0.001245	0.001491	0.001744
77	0.001239	0.001491	0.001840
78	0.000938	0.001413	0.001834
79	0.001028	0.001623	0.001930
80	0.000758	0.001726	0.001936
81	0.000715	0.001690	0.001912
82	0.000812	0.001527	0.001972
83	0.000794	0.001696	0.001792
84	0.000631	0.001527	0.001732
85	0.000830	0.001635	0.001533
86	0.000782	0.001617	0.001696
87	0.000661	0.001545	0.001371
88	0.000734	0.001467	0.001431
89	0.000728	0.001335	0.001389
90	0.000734	0.001479	0.001599
91	0.000613	0.001377	0.001431
92	0.000770	0.001479	0.001413
93	0.000463	0.001299	0.001299
94	0.000643	0.001311	0.001275
95	0.000679	0.001281	0.001184
96	0.000631	0.001359	0.001269
97	0.000746	0.001221	0.001245
98	0.000697	0.001227	0.001010
99	0.000703	0.001233	0.001178
100	0.000613	0.001148	0.001010
101	0.000667	0.001004	0.001160
102	0.000728	0.001341	0.000950
103	0.000794	0.001136	0.001010
104	0.000734	0.001275	0.000878
105	0.000709	0.001311	0.000986
106	0.000920	0.001233	0.001118
107	0.000914	0.001221	0.001022
108	0.000992	0.001257	0.000878
109	0.000920	0.001203	0.000956
110	0.000830	0.001413	0.000758
111	0.000728	0.001233	0.000914
112	0.000860	0.001311	0.000896
113	0.000709	0.001311	0.000878
114	0.000697	0.001437	0.000890
115	0.000830	0.001533	0.000854
116	0.000962	0.001467	0.000830
117	0.000830	0.001509	0.000872
118	0.000764	0.001473	0.000782
119	0.000896	0.001419	0.000830
120	0.000728	0.001359	0.000878
121	0.000878	0.001419	0.000908
122	0.000926	0.001587	0.000764
123	0.001040	0.001293	0.000872
124	0.001058	0.001533	0.000740
125	0.000980	0.001485	0.000818
126	0.001070	0.001431	0.000722
127	0.001046	0.001359	0.000734
128	0.001046	0.001509	0.000842
129	0.000968	0.001359	0.000800
130	0.000824	0.001245	0.000715
131	0.000974	0.001497	0.000740
132	0.001100	0.001251	0.000842
133	0.000962	0.001467	0.000848
134	0.000920	0.001401	0.000812
135	0.000806	0.001431	0.000728
136	0.000559	0.001371	0.000866
137	0.000517	0.001317	0.000878
138	0.000391	0.001365	0.000992
139	0.000415	0.001257	0.001088
140	0.000421	0.001347	0.001052
141	0.000289	0.001269	0.000980
142	0.000210	0.001076	0.001112
143	0.000222	0.001299	0.001064
144	0.000222	0.001052	0.000932
145	0.000265	0.001166	0.000920
146	0.000144	0.001112	0.000974
147	0.000192	0.000866	0.001112
148	0.000168	0.001136	0.001118
149	0.000253	0.001076	0.000884
150	0.000156	0.001022	0.001046
151	0.000102	0.001022	0.001016
152	0.000253	0.001082	0.000896
153	0.000241	0.001064	0.001136
154	0.000228	0.000950	0.000920
155	0.000180	0.000998	0.000818
156	0.000168	0.001070	0.000974
157	0.000253	0.001221	0.000854
158	0.000241	0.001058	0.000902
159	0.000289	0.000944	0.001064
160	0.000241	0.001088	0.001058
161	0.000301	0.000878	0.000938
162	0.000253	0.001004	0.000968
163	0.000313	0.000902	0.000956
164	0.000271	0.000962	0.001058
165	0.000295	0.000968	0.001124
166	0.000337	0.000800	0.000992
167	0.000307	0.001130	0.001022
168	0.000295	0.000926	0.001064
169	0.000331	0.000938	0.000938
170	0.000367	0.000878	0.001004
171	0.000403	0.000860	0.001022
172	0.000313	0.000962	0.000974
173	0.000319	0.001052	0.001100
174	0.000265	0.000980	0.001227
175	0.000385	0.000992	0.001329
176	0.000331	0.000986	0.001281
177	0.000355	0.001190	0.001287
178	0.000415	0.001004	0.001293
179	0.000295	0.000986	0.001239
180	0.000397	0.000956	0.001599
181	0.000373	0.001034	0.001557
182	0.000283	0.001166	0.001515
183	0.000385	0.000950	0.001359
184	0.000259	0.001118	0.001365
185	0.000361	0.001094	0.001377
186	0.000301	0.001335	0.001539
187	0.000331	0.001431	0.001509
188	0.000331	0.001539	0.001371
189	0.000367	0.001359	0.001599
190	0.000325	0.001455	0.001762
191	0.000337	0.001443	0.001479
192	0.000234	0.001551	0.001491
193	0.000265	0.001479	0.001425
194	0.000265	0.001780	0.001263
195	0.000253	0.001617	0.001377
196	0.000259	0.001461	0.001245
197	0.000337	0.001359	0.001371
198	0.000277	0.001347	0.001293
199	0.000156	0.001449	0.001509
200	0.000168	0.001359	0.001473
201	0.000241	0.001317	0.001527
202	0.000168	0.001377	0.001533
203	0.000241	0.001425	0.001431
204	0.000222	0.001209	0.001227
205	0.000186	0.001034	0.001407
206	0.000186	0.001100	0.001263
207	0.000144	0.001040	0.001443
208	0.000114	0.001034	0.001281
209	0.000174	0.000974	0.001329
210	0.000156	0.000950	0.001443
211	0.000078	0.000986	0.001239
212	0.000132	0.000842	0.001377
213	0.000120	0.000661	0.001305
214	0.000102	0.000734	0.001184
215	0.000084	0.000752	0.001196
216	0.000066	0.000794	0.001124
217	0.000078	0.000752	0.001317
218	0.000066	0.000758	0.001196
219	0.000030	0.000691	0.001221
220	0.000030	0.000715	0.001347
221	0.000084	0.000571	0.001148
222	0.000072	0.000607	0.001227
223	0.000060	0.000734	0.001377
224	0.000060	0.000703	0.001251
225	0.000120	0.000673	0.001359
226	0.000084	0.000752	0.001311
227	0.000060	0.000734	0.001233
228	0.000048	0.000613	0.001203
229	0.000060	0.000667	0.001341
230	0.000024	0.000655	0.001383
231	0.000036	0.000535	0.001413
232	0.000030	0.000541	0.001485
233	0.000054	0.000505	0.001389
234	0.000042	0.000607	0.001509
235	0.000048	0.000649	0.001347
236	0.000030	0.000740	0.001503
237	0.000042	0.000697	0.001527
238	0.000036	0.000625	0.001684
239	0.000054	0.000709	0.001870
240	0.000054	0.000595	0.001996
241	0.000048	0.000643	0.002122
242	0.000030	0.000770	0.002171
243	0.000030	0.000770	0.002537
244	0.000036	0.000758	0.002477
245	0.000006	0.000679	0.002706
246	0.000006	0.000830	0.003000
247	0.000012	0.000794	0.003668
248	0.000024	0.000986	0.004125
249	0.000006	0.001353	0.005099
250	0.000000	0.001575	0.005934
251	0.000006	0.002399	0.007317
252	0.000000	0.003469	0.007456
253	0.000000	0.004046	0.007564
254	0.000000	0.004473	0.006692
255	0.000006	0.006169	0.024032
